date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-06,27,2025-04-06 04:20:00,2025-04-06 04:30:00,LIGHTGBM,3895.93,0.0,3895.93,3544.988945885986,3647.932096655357,350.9410541140137,True,0.4364,607.9886827758929,607.9886827758929,-0.0,0.0,41.33298389077368,0.0,0.0,10523.928126551617,10478.0025888952,265.3262611633997,0.0,265.3262611633997
2025-04-06,28,2025-04-06 04:30:00,2025-04-06 04:40:00,LIGHTGBM,3685.2851,0.0,3685.2851,3558.838745885986,3661.781896655357,126.44635411401396,True,0.4393,610.2969827758928,610.2969827758928,-0.0,0.0,3.9172005574405375,0.0,0.0,10478.0025888952,10473.650143831375,268.10346453344977,0.0,268.10346453344977
2025-04-06,29,2025-04-06 04:40:00,2025-04-06 04:50:00,LIGHTGBM,3672.6118,0.313,3672.2988,3593.025728735905,3721.046569031761,79.27307126409505,False,0.4422,620.1744281719601,620.1744281719601,-0.0,8.124628171960126,0.0,0.0,0.0,10473.650143831375,10480.96230918614,274.2411321376408,0.0,274.2411321376408
2025-04-06,30,2025-04-06 04:50:00,2025-04-06 05:00:00,LIGHTGBM,3858.32,0.0,3858.32,3626.3542709290223,3735.952318770259,231.9657290709779,True,0.4395,622.6587197950431,622.6587197950431,-0.0,0.0,20.394613538290287,0.0,0.0,10480.96230918614,10458.30162747693,273.6585073499214,0.0,273.6585073499214
2025-04-06,31,2025-04-06 05:00:00,2025-04-06 05:10:00,LIGHTGBM,3656.3465,0.0,3656.3465,3665.2796481839273,3780.646125872401,-8.933148183927187,False,0.4333,630.1076876454002,630.1076876454002,-0.0,20.71660431206692,0.0,0.0,0.0,10458.30162747693,10476.94657135779,273.0256610567519,0.0,273.0256610567519
2025-04-06,32,2025-04-06 05:10:00,2025-04-06 05:20:00,LIGHTGBM,3593.4391,4.3592,3589.0799,3799.596815096008,3915.306843636804,-210.51691509600778,False,0.4439,652.551140606134,652.551140606134,-0.0,54.3711572728007,0.0,0.0,0.0,10476.94657135779,10525.880612903313,289.6674513150629,0.0,289.6674513150629
2025-04-06,33,2025-04-06 05:20:00,2025-04-06 05:30:00,LIGHTGBM,3697.16,0.0,3697.16,3787.09861418454,3932.5544455633535,-89.93861418454026,False,0.4301,655.4257409272258,655.4257409272258,-0.0,39.2324075938925,0.0,0.0,0.0,10525.880612903313,10561.189779737815,281.8986111727998,0.0,281.8986111727998
2025-04-06,34,2025-04-06 05:30:00,2025-04-06 05:40:00,LIGHTGBM,3535.9553,0.0,3535.9553,3576.329122704298,3682.228490234914,-40.37382270429771,False,0.3713,1447.038081705819,854.6705725135387,592.3675091922803,265.3446891802054,0.0,0.0,0.0,10561.189779737815,10800.0,537.2852397373706,0.0,537.2852397373706
2025-04-06,35,2025-04-06 05:40:00,2025-04-06 05:50:00,LIGHTGBM,3932.7751,72.0147,3860.7603999999997,3780.529169753639,3944.498177309276,80.23123024636061,False,0.5708,657.4163628848794,643.4600666666666,13.956296218212742,0.0,0.0,0.0,0.0,10800.0,10800.0,375.25325993468914,0.0,375.25325993468914
2025-04-06,36,2025-04-06 05:50:00,2025-04-06 06:00:00,LIGHTGBM,4736.67,305.0625,4431.6075,4362.66676692137,4515.334378738328,68.94073307862982,False,0.9099,0.0,0.0,0.0,0.0,738.60125,0.0,-0.0,10800.0,9979.331944444444,0.0,0.0,0.0
2025-04-06,37,2025-04-06 06:00:00,2025-04-06 06:10:00,LIGHTGBM,4873.9254,559.4294,4314.496,4299.14566692137,4454.890541449195,15.350333078629774,False,0.9368,0.0,0.0,0.0,0.0,719.0826666666667,0.0,-0.0,9979.331944444444,9180.351203703704,0.0,0.0,0.0
2025-04-06,38,2025-04-06 06:10:00,2025-04-06 06:20:00,LIGHTGBM,4746.3565,829.9894,3916.3671,3901.495466921371,4067.144507047093,14.871633078628747,False,0.8758,0.0,0.0,0.0,0.0,652.72785,0.0,-0.0,9180.351203703704,8455.098037037036,0.0,0.0,0.0
2025-04-06,39,2025-04-06 06:20:00,2025-04-06 06:30:00,LIGHTGBM,4727.02,1135.6875,3591.3325000000004,3514.984266921372,3682.046833186236,76.34823307862825,False,0.8759,0.0,0.0,0.0,0.0,598.5554166666667,0.0,-0.0,8455.098037037036,7790.036462962962,0.0,0.0,0.0
2025-04-06,40,2025-04-06 06:30:00,2025-04-06 06:40:00,LIGHTGBM,4778.3406,1464.5274,3313.8132000000005,3178.2614669213717,3345.324033186236,135.55173307862879,False,0.8601,0.0,0.0,0.0,0.0,552.3022000000001,0.0,-0.0,7790.036462962962,7176.367351851851,0.0,0.0,0.0
